question_id,tag_id
2716646,"1,101"
530056,NA
335278,NA
1840785,NA
4060401,NA
3061668,NA
1531656,NA
852700,NA
268595,104
807948,NA
362507,NA
533842,NA
604959,104
2662862,108
229919,NA
230712,NA
2668911,NA
4174472,NA
3397134,104
2889401,NA
2832895,2
2210668,108
2172880,NA
2821323,NA
2199131,NA
975480,NA
2889422,NA
663513,NA
786185,NA
621252,NA
999876,NA
4427915,NA
268001,NA
4403360,NA
2559500,"104,105"
3413740,104
3768114,2
792308,NA
3475886,2
564391,NA
866279,NA
2875944,NA
268034,NA
5091053,NA
2607678,NA
268402,NA
1316641,NA
3151653,NA
4929287,NA
3151669,105
5100036,NA
2336803,NA
3475920,2
559867,NA
2137166,NA
221972,NA
44182,NA
979849,NA
676255,NA
2528247,NA
4631190,NA
4699772,NA
268115,NA
269030,104
1054557,NA
233762,NA
4986726,NA
268135,NA
1995318,NA
3676012,4
2443539,NA
4698035,NA
268158,NA
268164,NA
5023136,NA
2712646,"1,101"
3118226,NA
3127825,NA
268174,NA
3628313,2
2690400,"1,101"
4019082,102
4944708,NA
3229077,2
229941,NA
2472887,NA
230420,104
2627510,NA
868723,NA
2879787,108
2894456,NA
2534434,NA
3151842,104
982711,NA
673574,108
1104966,NA
599995,NA
2262622,NA
532226,NA
2126879,105
3742204,NA
2669009,NA
4273602,NA
4100284,104
3749454,NA
570607,NA
4777427,NA
870631,NA
4966460,NA
2700810,"1,101"
1440042,NA
3267651,NA
2725556,NA
1156769,102
2627704,NA
2704986,"1,101"
2842993,NA
3127687,2
3662228,104
5249163,NA
2694480,"1,101"
3229497,"2,102"
3153072,102
1486170,NA
2572570,105
1550130,NA
363139,NA
1097060,NA
346532,NA
379799,NA
405375,NA
1637641,NA
356333,NA
517230,NA
518245,NA
227058,NA
839902,NA
356354,NA
2295555,NA
518273,NA
565360,NA
3152067,NA
3154176,"2,102"
4642895,NA
3273201,NA
867173,"2,102"
4434640,NA
876679,102
3630345,NA
1875238,NA
530656,NA
4702540,NA
5161742,NA
3864225,NA
792805,104
4003787,NA
599765,105
1659749,NA
4130148,NA
3989115,NA
2724100,"1,101"
3351270,"2,102"
3676391,"4,105"
4443843,NA
5066359,NA
2695822,"1,101"
3229513,"2,102"
1000794,NA
867171,"2,102"
4865372,NA
2327427,NA
867269,"2,102,104"
1001085,NA
4320125,NA
3098275,NA
1225051,NA
268554,NA
2890765,NA
536834,NA
3295431,2
439076,NA
293038,104
2489531,2
4655005,NA
3597198,2
945218,NA
676056,NA
545867,NA
419242,NA
997779,NA
229159,NA
3456933,NA
5069379,NA
268647,NA
1024992,NA
848935,NA
389374,NA
3261795,NA
620895,NA
1580314,NA
1775011,NA
2066186,NA
1579386,NA
5029744,NA
3152259,2
228243,NA
875339,NA
5069230,NA
268681,NA
671492,NA
1006592,NA
1006726,NA
1351676,102
2723429,"1,101"
2483105,104
361675,NA
521605,NA
523348,NA
3140076,104
333086,105
733100,NA
3528745,"4,104"
3152340,NA
1157276,102
1192954,102
1536190,NA
530928,NA
620644,NA
357620,104
4463107,NA
2080813,4
3152393,NA
1127477,NA
419211,NA
2080818,4
3152412,NA
5016795,NA
877012,105
3259216,NA
561836,NA
2890301,NA
3523121,104
296414,NA
601363,NA
1922432,NA
1466099,NA
2863146,NA
302136,NA
998906,105
793157,NA
2388271,NA
686512,105
2821048,105
995207,NA
868315,"2,102,104"
351581,NA
3414618,NA
1601607,NA
593225,NA
868374,"102,104"
926415,NA
3902275,NA
2580867,NA
4539955,NA
268918,NA
2560661,NA
802821,104
3297738,NA
711112,NA
3152531,NA
3880963,NA
4647696,NA
3240583,102
3152557,NA
4434557,NA
793264,NA
2178487,NA
2756883,NA
873888,102
5209769,NA
2439017,NA
1159804,102
3152580,104
3264609,NA
3231274,NA
3240595,102
875329,NA
3152612,104
3155241,NA
2721296,"1,101"
2815411,105
4184063,NA
2638256,NA
2057683,"2,102"
3970508,NA
875333,NA
286616,104
823460,105
871083,"2,102"
2531128,NA
2724068,"1,101"
1211136,"2,102,104"
329841,104
668222,NA
3915241,NA
3414807,104
995249,NA
2913652,NA
837634,NA
1545747,NA
869723,NA
571911,104
1373875,NA
1919569,NA
2984186,NA
1156944,"102,104"
269315,NA
2174808,NA
3939217,104
1000369,"102,104"
3628325,NA
4192700,104
4851093,NA
3839737,NA
2876264,104
531370,NA
4958530,NA
2875662,105
557089,104
2897047,NA
2607007,2
3414973,NA
1006748,104
4943737,NA
4987868,NA
1351405,102
4201447,NA
2557458,NA
2631866,2
4062159,NA
4414403,NA
519825,NA
7162,NA
3893562,NA
5177567,NA
5230533,NA
3152897,NA
269715,NA
2125795,NA
3415057,"2,104"
2890779,NA
2894946,NA
3240656,102
3152924,NA
3897003,104
2890799,104
3152945,NA
1182079,NA
1871712,NA
241661,NA
2040880,NA
991579,NA
3646890,NA
3677240,4
4968545,NA
2183410,2
4987964,NA
2718337,"1,101"
1236701,"2,102"
1580094,NA
3344713,102
1284821,NA
3344920,"102,104"
1284900,NA
2002323,NA
233502,"104,105"
1317961,NA
1182086,NA
796287,NA
4270002,NA
3152975,NA
907785,NA
531536,NA
4523935,NA
2676255,NA
2890840,NA
2895019,NA
1427777,NA
334655,NA
2269517,NA
2269536,4
3482843,6
1182121,NA
3639032,NA
3153011,NA
1832570,NA
4757204,NA
240642,104
2613344,4
2560475,NA
3153040,NA
1004325,NA
3153055,NA
3153061,NA
3114519,NA
269494,NA
2454923,NA
2080831,4
3153086,NA
3153098,NA
860841,NA
3153115,2
3114547,NA
1486287,105
269544,104
953416,NA
2676312,NA
690324,NA
3637804,NA
2676314,NA
1160396,NA
1005131,NA
3820793,NA
2890997,NA
2720988,"1,101"
1004661,2
4432649,NA
4439256,NA
1174143,108
3240848,102
3340358,102
3153163,NA
3985237,NA
3977510,NA
2708580,"1,101"
3114482,2
3114571,NA
531734,NA
373286,NA
885414,NA
3349275,102
3153179,NA
2716024,"1,101"
3114510,"2,104"
3153192,NA
585546,NA
573863,104
3153200,NA
3415348,NA
2676335,NA
3340431,"2,102"
3153205,NA
4371537,NA
1224599,"2,102"
2985656,104
4698667,NA
2709636,"1,101"
3114623,NA
531775,NA
225920,NA
2034389,NA
876193,NA
4422921,NA
269657,NA
3114836,NA
3546637,NA
4851158,NA
4918871,NA
3340490,"2,102"
3153257,NA
924539,105
269677,NA
1182110,NA
2688528,"1,101"
3114860,108
3926343,NA
1056128,NA
4402726,NA
2558114,NA
4804418,NA
3153284,NA
2629656,NA
276381,NA
634748,NA
3264821,NA
4326630,NA
2723036,"1,101"
3141295,"2,102"
4178091,104
2487597,NA
3153297,NA
4726161,NA
794003,"2,104"
3732523,NA
3914659,NA
3153305,104
4699140,NA
794020,NA
4323941,NA
4386590,NA
2073722,4
3340559,NA
2698814,"1,101"
3114897,2
289305,NA
3153329,NA
3114601,NA
361985,NA
531893,NA
269756,NA
382036,NA
3986473,NA
2692379,"1,101"
3114928,NA
872136,104
1182084,NA
1971457,NA
1777083,NA
4575832,NA
868898,102
361981,NA
5209074,NA
3153369,104
876141,NA
4699152,NA
531936,104
4540215,NA
3153396,NA
4292150,NA
4105808,NA
4106121,102
269815,104
870392,NA
1001009,102
2590457,NA
3639056,NA
228327,NA
2483898,NA
4886482,NA
3360639,104
3557792,104
3153432,NA
1486198,NA
2060694,NA
2269513,NA
2269534,4
679717,NA
3899683,NA
1560434,NA
1003185,NA
2864775,NA
2629157,NA
1182090,NA
1971487,NA
3114630,NA
3240972,102
4069849,104
4173833,104
1182093,NA
871411,102
3637876,NA
3240980,102
3639038,NA
3114676,NA
3638585,NA
3153507,NA
3912717,NA
3140544,104
532080,2
333002,NA
3602596,NA
2891390,NA
875846,"2,102,104"
1000150,NA
3153534,104
2269519,NA
4738480,NA
2604100,104
3153549,2
3153575,NA
2629293,NA
2720685,"1,101"
1211187,NA
270005,NA
3153588,NA
2916818,2
1979313,2
3241019,102
4423461,NA
270021,NA
270022,104
3452358,NA
532175,104
416258,NA
270033,104
3304752,"2,102"
3095684,104
270957,NA
3219364,"2,102"
4999989,NA
3153631,NA
675259,NA
232366,104
3521753,104
3153655,NA
4664110,NA
2075176,4
532217,NA
3304825,102
854379,NA
5006853,NA
2177711,NA
4726528,NA
4262783,NA
1485576,NA
3269741,NA
876026,102
4731584,NA
4256944,NA
877027,"2,102,104"
1842961,105
2367251,NA
3153685,NA
2723550,"1,101"
976150,NA
2177772,105
532251,104
366786,NA
1003477,NA
4440046,NA
918514,NA
3153702,NA
924957,NA
377451,104
873535,102
3567582,NA
3153727,NA
681977,105
2629445,NA
829281,NA
329503,NA
867955,NA
1000321,"2,102"
3139083,104
3153771,NA
3153775,NA
848432,105
1847109,NA
544151,NA
2194460,2
2768273,NA
2121573,2
4205173,NA
3415937,104
922626,NA
3153795,NA
4464518,NA
4816415,NA
2856337,NA
3489841,104
3489845,104
3095477,NA
2157793,NA
440833,104
4849401,NA
220165,NA
3153804,104
4803965,NA
2367380,NA
4708216,NA
532378,NA
991823,105
1192351,102
2180012,NA
3241093,102
3153832,NA
3138848,NA
532397,NA
2417321,NA
2722264,"1,2,102,101"
2367409,NA
3219678,102
373001,104
2671077,NA
4097763,NA
228237,NA
3114941,NA
270266,NA
3153851,NA
652543,NA
5006019,NA
5167377,NA
4683415,NA
3917368,104
2662837,2
3157471,NA
3227112,"2,102"
3219710,102
3002803,NA
270292,NA
3114971,NA
2891733,NA
645813,104
3153882,NA
3219722,102
270313,NA
835939,104
575731,NA
614002,105
1937613,NA
3153907,NA
813065,NA
4643132,NA
813080,NA
4202492,NA
2484035,NA
867908,NA
4383660,NA
1000336,102
1056773,105
3219757,102
4202503,NA
1056776,NA
348274,NA
624682,104
3219781,102
3153944,NA
3219800,102
1056811,NA
1002167,108
3480796,NA
5016648,NA
270382,NA
1940542,NA
3153976,NA
3114978,NA
3220351,102
364578,NA
2011805,NA
3019147,NA
624696,NA
710005,104
2891853,NA
3269777,NA
3605522,104
4477133,NA
352046,NA
3220352,102
4570453,NA
3678308,NA
3678312,NA
4886531,NA
2809633,NA
1471263,NA
1843325,NA
2757400,NA
3115025,NA
1658741,NA
2490343,NA
1774576,NA
3115031,NA
1816822,NA
1000402,"2,102"
3772255,104
1843363,NA
3220358,102
4274507,NA
4202671,NA
1895535,NA
3154096,NA
2717791,NA
3115043,NA
847872,104
270523,NA
1229162,"2,102"
3115048,NA
3601260,NA
888981,NA
3154114,NA
591400,105
619403,NA
532680,NA
3263818,NA
4713704,NA
877122,102
3621773,2
235319,104
4202702,NA
4060778,NA
4642858,NA
270620,NA
3773735,NA
4642865,NA
3883303,NA
807971,105
904422,NA
422371,NA
2325153,NA
3115096,NA
2692296,"1,101"
270586,NA
5029585,NA
4808472,NA
270617,NA
833225,NA
4937309,NA
4714209,NA
4714178,NA
907007,104
4886194,NA
4464947,NA
3220359,102
4571818,NA
594780,NA
352887,NA
416739,NA
228192,NA
1000968,NA
3403477,NA
3785177,NA
3974479,105
383148,104
662037,NA
4643311,NA
2629961,NA
3220360,102
4712729,NA
3154260,104
117471,NA
3309021,NA
4794451,NA
755196,NA
4878462,NA
848366,NA
2740809,NA
4464999,NA
3720543,104
4643118,NA
2892154,105
359458,NA
1159684,102
533163,104
4793106,NA
868290,NA
3488299,NA
3115199,NA
3736406,104
944007,NA
4937284,NA
652404,NA
3220410,102
3115214,NA
3007977,104
3115236,NA
3220412,102
270792,NA
3115255,NA
1843661,NA
2892238,104
1114422,104
867840,NA
377431,NA
4059478,NA
1000299,102
402236,NA
3220418,102
369917,NA
4308199,NA
3220421,102
302710,104
2307183,NA
3220422,102
221389,NA
3980042,NA
3240541,"2,102"
3255652,2
3116378,NA
4560181,NA
2688054,"1,101,104"
4861751,NA
3115284,NA
673293,NA
1002576,2
2113479,105
532982,NA
336601,NA
2178923,NA
2001897,NA
716904,NA
979980,NA
222304,NA
759001,NA
1060154,NA
353492,104
3154431,"2,102"
197903,NA
1110724,NA
3115308,NA
3347525,"2,102"
1004873,"2,102"
4960513,NA
3416592,NA
1183616,NA
3220426,102
3154453,"2,102"
227660,NA
967947,104
3115336,NA
662039,NA
4465198,NA
361792,NA
2908906,104
427154,NA
1811027,4
4595501,NA
836549,NA
4013615,102
4023850,NA
4048042,NA
4052755,NA
2732394,NA
3773770,NA
1849104,105
3382440,NA
4217873,NA
4768878,NA
4563348,NA
878437,"2,102"
221325,NA
3115400,NA
1442661,NA
4595933,NA
1854957,NA
605423,NA
551473,NA
5003976,NA
1192832,102
424333,NA
871464,102
863126,NA
2820272,NA
3272431,NA
3264580,104
2295044,NA
1528100,NA
2713853,NA
270992,NA
3221225,102
439146,104
3115446,NA
3220443,102
549070,NA
2555746,NA
873671,102
3309075,NA
2588232,NA
2892450,NA
3271360,NA
3115476,NA
3221276,102
3514231,NA
689265,NA
427482,104
2630323,NA
3597766,NA
2620938,NA
2630326,NA
3296720,NA
3144651,104
271036,105
1192930,"2,102"
424348,NA
3115491,NA
2422628,NA
3365268,2
3221284,102
812768,NA
871208,102
3893036,NA
2832790,NA
3625322,NA
3115505,NA
3221311,102
5029802,NA
539256,NA
4791605,NA
4566268,NA
3691963,104
1105754,NA
871506,"2,102"
3220463,102
2892526,NA
302402,NA
4525912,NA
3312388,NA
2092741,NA
3130877,"2,102"
3221320,102
4673198,NA
5023472,NA
648417,NA
3220471,102
3221341,102
4189622,NA
868271,NA
4423459,NA
2060461,NA
1172359,NA
4936979,NA
2630441,NA
4714126,NA
4183720,NA
3220476,102
3115771,NA
3176996,NA
872902,102
3486648,NA
3220499,102
3220502,102
3221370,102
562632,NA
382032,105
924551,105
3115806,NA
297841,105
612849,NA
3166187,NA
3349506,"2,102"
3221410,102
383007,NA
279624,NA
3115814,NA
5121361,NA
851030,105
382118,NA
2630558,NA
568556,104
422956,4
3220518,102
1006273,2
2630571,2
868316,NA
4423509,NA
846631,NA
1785472,2
271289,NA
2924296,NA
286569,NA
286646,104
576802,NA
1022967,NA
3220523,102
3115843,NA
3220527,102
2929934,NA
3115855,NA
3220533,102
2673753,2
3221451,102
2241606,NA
3221459,102
3115875,NA
2368490,NA
2520534,4
1005096,102
3608967,NA
4415438,NA
1872904,NA
9195,NA
3220550,102
339200,NA
4698536,NA
5029828,NA
1005054,102
1251888,NA
818981,NA
2368506,NA
3115898,NA
1654663,4
2892800,NA
3221707,102
308315,104
643985,NA
954392,104
2806311,NA
2630673,NA
425615,104
9234,NA
3115905,NA
4761828,NA
2911426,NA
2630684,NA
3717564,104
307487,NA
874847,"2,102"
4635815,NA
1919559,NA
3221744,102
4467169,NA
3219739,102
2717759,"1,101"
3854195,NA
3366754,NA
3115976,NA
390110,NA
3301638,"2,102"
238746,NA
239990,NA
3138488,NA
818507,NA
3223283,NA
4305880,NA
387866,NA
954590,NA
3941474,104
4637120,NA
1560200,NA
271480,NA
3985157,NA
3679365,NA
2892950,104
2368666,NA
2231173,NA
3314612,NA
221950,"4,104"
4712376,NA
875283,NA
999942,2
2753386,2
3295167,2
4465832,NA
1379452,NA
2579331,4
869010,102
869739,102
1002856,NA
1643492,NA
2210385,NA
4637142,NA
4422967,NA
1844460,NA
2123659,NA
342684,NA
1787471,NA
2717927,"1,101"
367993,NA
877274,"2,102"
3373394,104
1831570,NA
2162243,NA
4632351,NA
4412580,NA
1001361,"2,102"
3219770,102
2718061,"1,101"
1226275,2
3383184,NA
3423880,NA
2893080,NA
1004840,"2,4,102"
818351,NA
3221857,102
4371182,NA
2114707,102
3433016,NA
2718096,"1,101"
4215977,NA
2072413,NA
2893091,NA
1001364,102
3221891,102
3221913,102
3219812,"102,104"
1650562,NA
2721384,"1,101"
1226297,NA
2607036,NA
224162,NA
4467434,NA
2823530,NA
868493,NA
3221942,102
271696,NA
32876,NA
1353084,NA
1824552,NA
3115998,NA
414545,104
418927,NA
3991065,NA
3222019,102
3293082,104
3222052,102
3116008,NA
4605485,NA
4466084,NA
3155368,"2,102"
3222326,102
3116029,NA
3216348,104
2490156,NA
2883159,NA
4799505,NA
4677743,NA
4738204,NA
2459900,NA
3116037,NA
3222355,102
1466948,NA
4776540,NA
4361365,NA
4781721,NA
355599,NA
390779,NA
2020488,NA
3222411,102
370496,105
4590086,NA
1005964,102
353412,NA
3128736,104
3116043,NA
5026989,NA
549645,104
4421257,NA
4728341,NA
3116162,NA
5027080,NA
5042111,NA
3382680,NA
1001817,NA
3069253,104
4421501,NA
1384482,NA
3333749,102
4728385,NA
3164336,"2,102"
3116175,NA
3254373,NA
3116189,NA
271965,105
4123812,102
1844834,NA
2369128,NA
232440,104
2528340,NA
873736,NA
4929719,NA
3116214,NA
872191,"2,102"
282414,104
5023007,NA
2704079,"1,101"
2768094,102
3125899,2
534149,NA
877111,102
369657,"2,105"
750286,NA
853026,NA
2369169,NA
2559599,NA
2527681,4
872976,NA
749836,105
534174,NA
1006013,NA
347386,NA
4704269,NA
3116235,NA
4385401,NA
4629003,NA
3417800,NA
867139,"2,102"
4729961,NA
4079027,NA
4729963,NA
4386034,NA
3116273,NA
272101,105
281418,NA
4367227,NA
1844983,NA
876978,"2,102"
2719616,"1,101"
796412,NA
1852435,NA
880290,NA
862945,NA
4127640,NA
1844994,NA
876987,"2,102,104"
1168638,NA
4627494,NA
4728582,108
2635170,NA
868720,102
2797996,NA
1232003,NA
985845,NA
4182640,NA
3139002,NA
796432,NA
5023284,NA
3300384,NA
229049,NA
1858908,NA
3638820,NA
272155,NA
4367250,NA
4124945,104
867860,NA
1000280,NA
3601242,104
282641,NA
1845034,NA
348720,NA
4634080,NA
2307245,NA
1794839,NA
4204338,NA
2531663,NA
2719638,"1,101"
2838396,NA
1000659,NA
4936868,NA
3332670,102
4728634,NA
283168,104
869509,NA
4062022,NA
4413783,NA
5282058,NA
4910723,NA
585633,104
3289425,104
2347275,NA
272446,NA
1001030,NA
538457,NA
355837,104
796508,NA
814571,NA
2797478,NA
1032166,NA
534372,NA
1170023,NA
4950804,NA
576639,NA
2694573,"1,101"
3116377,NA
867126,"2,102"
1000772,NA
2086122,NA
984672,NA
4024155,102
3108254,NA
3124805,NA
2631597,NA
2675774,NA
2611658,NA
4386104,NA
4753436,NA
880015,NA
392274,NA
4365477,NA
4190991,NA
371107,NA
2758069,NA
3129748,NA
459956,NA
796613,NA
640510,NA
3239630,"2,102"
1431014,NA
726549,NA
4168251,NA
876158,102
2724997,"1,101"
3116436,NA
3155992,2
1691216,NA
2132466,104
3239649,"2,102"
3894904,NA
332655,NA
3894926,NA
1177091,NA
1003427,NA
796737,NA
1195597,NA
1467208,NA
983112,NA
4687147,NA
3156040,NA
3895108,NA
4230571,NA
3156053,NA
565139,NA
3552559,2
2004239,NA
3156077,104
4635393,NA
3156085,NA
282840,NA
282866,NA
2710330,"1,101"
3156149,NA
2369680,NA
1000645,NA
869953,"102,104"
4341156,NA
860031,104
4854149,NA
671360,104
873509,102
4697942,NA
5029730,NA
1229408,102
4943525,NA
1321174,"104,105"
871894,102
272604,NA
3185750,NA
4782138,NA
1676952,NA
235365,104
1381926,105
290984,105
796927,NA
566775,NA
1235444,"2,102"
3335496,104
2690955,"1,101"
3224257,102
1000314,"2,102"
796938,NA
685362,104
272659,NA
5005370,NA
3141977,"2,104"
873189,"2,102"
2168456,NA
3680566,NA
534850,104
3156292,NA
2755374,NA
278874,NA
3156310,NA
3681638,6
831948,NA
1399459,NA
534881,NA
3354581,104
284149,NA
874052,2
908518,NA
797041,104
1822467,NA
4729205,NA
289543,105
852171,NA
714580,NA
520598,NA
272779,NA
687511,NA
4467114,NA
3617648,104
714596,NA
518460,105
272828,104
1720095,NA
236322,NA
534979,NA
922998,105
3350551,"2,102"
3680722,4
3516756,NA
3262215,2
2894295,104
3585713,NA
4467204,NA
272911,108
3239730,"2,102"
3156513,NA
535092,104
979969,NA
277906,NA
3156534,NA
2309600,NA
1920047,NA
591497,NA
281254,NA
2703055,"1,101"
3128996,NA
714656,NA
2107984,NA
331859,NA
798809,NA
221969,NA
3770713,NA
304849,"2,104"
2070586,105
4205174,NA
3156609,NA
4205188,NA
3602157,4
225185,NA
277402,105
3156623,NA
2720198,"1,101"
2123271,NA
2714750,"1,101"
389725,NA
388743,NA
3156655,2
2715378,"1,101"
2632376,NA
2139019,NA
1003187,2
2700806,"1,101,104"
870170,NA
418134,NA
4970643,NA
4343185,NA
2701542,"1,101,105"
3156713,"2,102,104"
633943,NA
912620,NA
913316,104
919730,NA
1278847,NA
4926568,NA
1001371,"2,102"
5051008,NA
4808733,NA
5092201,NA
2632460,NA
2108186,NA
1553547,NA
2164162,NA
2908869,NA
2688149,"1,101"
3292087,NA
2810256,NA
3239842,102
2897264,NA
874302,NA
299339,NA
5045771,NA
3767001,NA
4917992,NA
235913,NA
4213503,NA
2688319,"1,101,104"
3114898,"6,105"
273280,NA
1811737,NA
222483,NA
222487,NA
595120,NA
222282,NA
222489,NA
273257,NA
1001373,102
1883539,NA
3017469,NA
535405,NA
564723,NA
3239882,"2,102"
2696893,"1,101"
222492,104
222496,NA
4569987,NA
2632565,NA
2377193,NA
965589,NA
299607,NA
2696919,"1,101"
2087781,NA
273299,NA
2610854,NA
535444,NA
578127,104
999161,NA
222497,NA
2181562,NA
2041775,NA
2632609,NA
935513,104
142246,NA
3964747,NA
2693925,"1,101"
2918420,NA
2271664,NA
1486093,NA
3234772,"2,102"
3135244,NA
4729773,NA
222499,NA
2694023,"1,101"
2908871,104
222502,105
3234724,"2,102"
3131034,NA
3930018,NA
4205512,NA
11213,NA
2714625,"1,101"
3130897,NA
4205520,NA
222504,NA
273365,NA
868614,NA
222505,NA
2632674,NA
1306274,NA
1584128,NA
3156994,NA
1160509,NA
1005142,NA
4205578,NA
557106,NA
2190751,NA
881177,NA
3346430,"2,102"
222508,NA
337529,NA
4937039,NA
273454,NA
4326185,NA
784348,NA
11315,NA
330082,NA
2108479,NA
3420967,104
4825551,NA
873262,"2,105"
682084,NA
2894927,105
985689,NA
3157071,2
877376,"2,102"
1584222,NA
2382450,NA
379189,NA
418294,NA
535649,NA
637325,NA
925004,NA
3051534,NA
535687,NA
814836,NA
732197,NA
273546,NA
4256520,NA
4449639,NA
2894993,104
2675229,NA
571137,NA
3681440,104
937749,NA
3303203,NA
2895381,105
222556,NA
535726,NA
958194,NA
11439,NA
2895396,104
222557,NA
222561,NA
2180235,NA
222563,NA
222565,NA
222568,NA
1000353,102
925033,NA
2895072,104
2157291,104
3014300,NA
3017991,NA
3023018,NA
3048462,NA
967859,NA
1572745,104
2717042,"1,101"
1217189,102
2000627,104
3022815,NA
409297,NA
3021571,NA
4656340,NA
273723,104
1000485,102
535887,NA
4361429,NA
332223,104
1949957,NA
798047,NA
880508,"102,104"
222613,NA
222619,NA
274126,NA
4235894,NA
3999072,NA
222623,NA
3291755,NA
2161088,NA
798119,2
282148,104
798133,NA
1440632,NA
644867,NA
910139,NA
4825014,NA
600015,104
979002,NA
4730322,NA
4048805,105
873252,102
3157466,NA
3943900,NA
222642,NA
3347146,"2,102,104"
3227114,"2,102"
2000894,NA
222649,NA
273904,NA
2594693,NA
3227117,NA
359624,NA
2238960,NA
677424,NA
3157500,104
831917,104
3157503,NA
971015,NA
273929,NA
3227172,"2,102"
3227176,NA
4730386,NA
2683645,NA
418936,NA
3157524,2
3239915,"2,102"
1584666,NA
3227179,"2,102"
902135,104
3227182,"2,102"
536143,NA
935625,NA
935723,NA
286744,NA
873185,NA
1002244,"102,104"
2252620,104
878925,NA
222096,NA
2779791,NA
2453661,NA
4888435,NA
1026529,NA
134970,NA
3347280,"2,102,104"
2753466,2
2329714,NA
536167,NA
3620547,NA
281195,104
935709,NA
4799285,NA
277759,104
354490,"104,108"
879962,NA
4468377,NA
825119,NA
1322650,105
2604123,NA
4760390,NA
379309,NA
4427274,NA
3139839,NA
4817072,NA
4402608,NA
2895555,NA
274116,NA
382680,104
620828,NA
635323,4
658587,NA
646199,NA
4468432,NA
4613936,NA
2027270,NA
3392601,NA
1322728,105
3337222,102
1006912,NA
1385644,NA
2722214,"1,101"
872382,NA
2191457,NA
2069689,104
274168,NA
3347519,"2,102,104"
3682041,NA
2717286,"1,101"
4570890,NA
4610062,NA
369774,NA
2931515,NA
4845944,NA
3537743,104
3157772,104
3180774,104
867200,"2,102"
1000827,NA
3347539,"2,102,104"
1005237,NA
536342,NA
2476318,4
2849011,NA
363100,NA
2034092,104
798499,104
2895651,105
4519191,NA
4352154,NA
1041897,NA
412641,NA
3347584,"2,102"
39871,NA
3157804,104
912473,NA
5122441,NA
4169277,104
3347599,"2,102"
867245,"2,102"
1000844,NA
3157819,104
1322816,105
3157830,104
2895688,NA
879879,"2,102"
4284731,NA
1000868,102
3160829,104
2914785,NA
3849655,NA
5163813,NA
600824,NA
3610928,NA
3682135,NA
2379202,105
833895,NA
1180039,NA
3117081,NA
3133531,NA
1322854,NA
2713273,"1,101"
1003670,NA
3944295,104
1481386,NA
4468585,NA
2721871,"1,101"
220668,NA
798584,104
2459778,NA
2633594,NA
2289315,105
878701,2
3110696,NA
2777602,NA
3591152,NA
1002585,NA
1416568,104
2709615,"1,101"
3483026,NA
878334,NA
224632,NA
798617,NA
2404291,NA
852911,NA
2161701,2
638582,NA
908532,NA
1555936,NA
3911550,NA
4992940,NA
868779,NA
3275547,2
860382,104
2109361,NA
2109364,105
633509,NA
274381,NA
1630019,NA
4898926,NA
3821073,NA
2866044,NA
862669,NA
2282863,105
2715852,"1,101"
3227357,NA
2371566,NA
4767507,NA
2155012,NA
868383,NA
4327973,NA
390903,104
2562807,NA
3227361,"2,102"
2480232,NA
1460499,NA
1000456,"2,102"
275732,NA
869186,"2,102,104"
4181466,NA
4324151,NA
2638204,NA
869400,102
1159938,NA
4181532,NA
4184074,NA
3263891,NA
3647354,NA
3227367,"2,102"
2606158,104
1225091,NA
274494,NA
2666747,NA
918204,NA
830594,105
3227371,NA
881243,NA
1210410,2
713428,104
4181208,NA
4206656,NA
